review,ID,title,taste,raw,load,가고싶다,평점
숙성 시키다 고기 자체 퍽퍽 하다 여기 똑같다 너무 퍽퍽 하다 수입 냉동 숙성 시키다 같다 느낌 반찬 아주 자다 나오다 정도 고기 그냥 무한리필 고기 다른 지다 의문 이다 제주도 보다 맛있다 고깃집 많다,K,별로,숙성도,"
          숙성시킨 고기 자체가 퍽퍽해지는데 여기도 똑같다. 너무 퍽퍽 했다. 수입 냉동을 숙성시켜도 같은 맛을 느낌. 곁반찬들은 아주 잘 나오지만 이 정도 고기는 그냥 무한리필 고기 집과 뭐가 다른 지 의문이다. 제주도에 이 곳보다 맛있는 고깃집 많다.
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
역시 맛있다 서귀포 제일 이기다,Sevil,맛있다,숙성도,"
          역시 맛있다! 서귀포가 제일이긴 함
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
육지 에서 친하다 친구 놀러와 사주다 무조건 여기 데려오다 처음 먹다 너무 맛있다 감동 이다 다음 방문 부터는 처음 방문 감동 없다 지만 다른 방문 해보다 여기 제일 맛있다 일단 고기 육즙 굉장하다 풍부하다 와사비 갈치 명란젓 곁들이다 먹다 좋다 고사리 깻잎 같다 반찬 좋다 그리고 묵은지 굽다 먹다 존맛 기본 으로 나오다 김치찌개 자극 면서 맛있다 들다 고기 부드러움 갈치 비빔밥 국수 맛있다 서버 따르다 차이 많이 나다 가게 정신 없다 그래도 요즘 격줄 서기 하다 시간 맞추다 방문 하다 되다 좋다 기대하다 실망 크다 이겠다 맛있다 맛있다,지원쓰,맛있다,숙성도,"
          육지에서 친한 친구들이 놀러와서 밥 한끼를 사줄때무조건 여기로 데려옴처음 먹었응 때 너무 맛있어서 감동이었도 그 다음 방문부터는 처음 방문때의 감동은 없엏지만다른 곳을 방문해봐도 여기가 제일 맛있다일단 고기에 육즙이 굉장히 풍부하다 와사비 갈치속젓 명란젓 등 곁들여 먹는 것들도 좋고 고사리 깻잎 같은 반찬도 좋다 그리고 묵은지?를 구워먹는 것도 존맛기본으로 나오는 김치찌개도 자극적이면서 맛있다 안에 들어있는 고기도 부드러움갈치속젓비빔밥?과 국수도 맛있음서버분에 따라 맛 차이가 좀 많이 나고 가게는 정신 없다,. 그래도 요즘은 원격줄서기 해서 시간 맞춰 방문하면 되니까 좋다기대하면 실망이 큰 법이겠지만 맛있긴 맛있는 곳
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
비싸다 가격 이지만 자다 써다 생각 하다 정도 이다 돼지고기 맛있다 보다 얼마나 맛있다 생각 있다 그게 깨지다 등심 뼈목살 들다 여기 보다 맛있다 물론 있다 다만 사장 처럼 보이다 친절하다 다른 그렇다 않다 표면 친절 없다,48585992858,맛있다,숙성도,"
          비싼 가격이지만 돈을 잘 썼다고 생각할 정도의 맛이었다. 돼지고기가 맛있어봤자 얼마나 맛있겠냐는 생각이 있었는데 그게 깨졌다. 뼈등심, 뼈목살을 꼭 드시길. 여기보다 더 맛있는 곳은 물론 있겠지만..다만 사장님처럼 보이는 분은 친절하셨는데 다른 분들은 그렇지 않았다. 표면적인 친절도 없는 편.
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
진짜 넘다 넘다 넘다 맛있다 방문 토욜 오후 시반 이다 에서 뼈목살 등심 떨어지다 삼겹 이랑 목살 먹다 충격 받다 마지막 일정 변경 하다 오픈 시간 맞추다 삼겹 뼈목살 먹다 일주일 일정 돼지 기다 여기 먹다 고기 잡다 나다 육즙 터지다 태어나다 지금 까지 먹다 보다 돼지고기 단연 이다 사돈 맛찬 먹다 보다 직원 백프로 굽다 줍다 매우 중요하다 편차 없다 직원 친절하다 프로페셔널해 명란 와사비 깻잎 먹다 조합 진짜 개꿀 이다 등심 부드럽다 뼈목살 밀다 예요 으로 삼겹 목살 보다 좋아하다 취향 이라 등심 이랑 삼겹 조합 이다 무리하다 등심 뼈목살 들다 삼겹 이랑 목살 만으로도 비교 불가 이다 갈치 볶음밥 불판 해주다 아니다 주문 하다 따로 나오다 고기 찍다 먹다 바로 이랑 비슷하다 살짝 꼬리 꼬리 하다 감칠맛 터지다 애긔들 먹다 같다 김치찌개 존맛탱 인데 들어가다 돼지고기 진챠 부드럽다 김치찌개 이렇게 좋다 고기 쓰다 보다 테이블 원격 으로 가능하다 도착 미리 받다 원격 서기 추천 드리다 제주시 주차 단속 니까 주차 가능하다 대다 진심 인생 고기 예요,쪼꼬만이,맛있다,숙성도,"
          진짜 넘넘넘 맛있어요. 첫방문은 토욜 오후 세시반이었는데 눈 앞에서 뼈목살 뼈등심 딱 떨어져서 삼겹이랑 목살 먹었고 충격받아서 마지막날 일정 변경해서 오픈시간 맞춰가서 뼈삼겹, 뼈목살 먹었습니다. 일주일 일정에 돼지고긴 여기서만 먹었어요.  고기잡내도 안나구 육즙 터지구! 태어나서 지금까지 먹어본 돼지고기중 단연 1등입니다. 돈사돈 칠돈가 맛찬들 먹어봤습니다. -직원이 백프로 구워줍니다. 전 이게 매우 중요한듯요 맛의 편차가 없어요 직원들 다 친절하구 프로페셔널해요 - 명란 와사비 깻잎에 싸먹는 조합 진짜 개꿀입니당- 뼈등심이 좀 더 부드럽고 뼈목살은 좀 더 밀도있는 맛이예요. 갠적으로 삼겹을 목살보다 좋아하는 취향이라 뼈등심이랑 삼겹 조합이 짱인듯해요. 무리해서 뼈등심 뼈목살 안드셔도 삼겹이랑 목살만으로도 비교불가입니다. - 갈치속젓볶음밥은 불판에 해주는게 아니라 주문하면 따로 나와요. 고기찍어먹는 바로 그 속젓이랑 맛이 비슷해서 살짝 꼬리꼬리하면서도 감칠맛 터져요. 애긔들은 못먹을거 같아여 - 김치찌개도 존맛탱인데 들어간 돼지고기도 진챠 부드러워요. 김치찌개에 이렇게 좋은고기 쓰는데 첨봤어요. - 테이블링 원격으로 가능하니 도착전에 미리 앱 받아서 원격 줄서기 추천드려요 - 제주시는 주차단속하니까 꼭 주차 가능한 곳에 차대시구요진심 인생고기예요 ㅠ.ㅠ 
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
뼈목살 교차 숙성 돼지 삼겹 목살 직원 하나 하나 굽다 고사리 명란 와사비 올리다 어떻다 먹다 친절하다 설명 하다 주심 돼지고기 에서 이렇다 있다 신기하다 따름 이다 하다 먹다 순간 우와 하다 탄성 나오다 거의 스테이크 먹다 기분 육즙 여러 얹다 먹다 토핑 조화 환상 이다 많다 돼지 식당 가보다 비슷하다 없다 으로 씹다 즐기다 싶다 사람 조금 실망하다 수도 있다 거의 에서 사르르 녹다 때문 돼지 등심 이다 갈치 볶음밥 추천 받다 시키다 개인 입맛 으로 스타일 아니다 다른 맛있다 사이드 추천 부탁드리다 ㅎㅎ 제주 다시 간다 반드시 다시 들르다 예정,삐용,맛있다,숙성도,"
          뼈목살. 교차숙성흑돼지. 흑삼겹. 흑목살..직원 분이 하나하나 구워주시고 고사리. 명란. 와사비. 등 올려서 어떻게 먹으라고 친절하게 설명해주심..돼지고기에서 이런 맛이 날 수 있다는게 신기할 따름이다.한 입 먹는 순간 우와. 하고 탄성이 나온다. 거의 스테이크를 먹는 기분. 육즙과 여러 얹어먹는 토핑의 조화가 환상이다..많은 흑돼지 식당을 가봤지만 이와 비슷한 곳은 없었던 걸로..씹는 맛을 즐기고 싶은 사람은 조금 실망할 수도 있겠다. 거의 입에서 사르르 녹기 때문에.. 돼지계의 꽃등심이다..아. 갈치속젓볶음밥을 추천받아 시켰는데... 음... 이건 개인적인 입맛으로 내 스타일은 아니었다. 다른 맛있는 사이드 추천 부탁드려요 ㅎㅎ.제주에 다시 간다면 반드시 다시 들를 예정.
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
별로 에요 ㅜㅜ 고기 퍽퍽해 맛있다 많다 ㅎㅎㅎ 레알,뷸리,별로,숙성도,"
          별로에요 ㅜㅜ 고기도 퍽퍽해요 더맛있는데가 많을듯...ㅎㅎㅎ레알
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
유튜버 극찬 듣다 너무 너무 궁금하다 나머지 제주 일정 하루 숙성 데이 아예 정해 숙소 까지 근처 잡다 역시 소문 만큼 자리 차다 라서 오픈 한지 인가 늦다 웨이 하다 이전 협재 근처 에서 먹다 고기 너무 맛있다 그때 감격 만큼 받다 있다 기대하다 가다 대감 너무 높다 고기 충분하다 맛있다 아쉽다 숙성 고기 군데 먹다 보다 입맛 에는 맛있다 느껴지다 않다 구성은 특이하다 인테리어 트렌디 느낌 이라 오히려 메다 볶음밥 이나 같이 곁들이다 먹다 반찬 자주 하다 아니다 독특하다 좋다,두부김치,괜찮다,숙성도,"
          모 유튜버의 극찬을 듣고 너무너무 궁금한 나머지 제주 일정의 하루를 숙성도데이로 아예 정해서 숙소까지 근처로 잡았는데, 역시나 입소문만큼 자리 차는 것도 빨라서 오픈한지 10분인가 늦었는데 웨이팅했다. 이전에 협재 근처에서 먹은 고기가 너무 맛있어서 그때 감격만큼 받을 수 있을거라 기대하고 갔는데 기대감이 너무 높았는지 고기는 충분히 맛있었지만 아쉬웠음. 숙성 고기를 몇군데 먹어봤지만 내 입맛에는 막~ 맛있게 느껴지지는 않았다. 구성은 특이하고 인테리어는 트렌디한 느낌이라 오히려 멜젓볶음밥이나 같이 곁들여먹는 반찬들은 자주 접하는 건 아니고 독특해서 좋았다. 
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
웨이팅 오지 기다 맛있다 ㅋㅋㅋ 시간 반정 웨이팅 하고 매우 예민하다 상태 이다 먹다 풀리다 이에요 직원 분들 정신 없다 웨이 손님 한테 너무 무심하다 느낌 순서 다가오다 얼마나 남다 보다 잠깐 들어오다 순서 되다 부르다 나가다 하다 ㅋㅋㅋ 인가 남다 그때 부터 가게 에서 대기 하고 나머지 에서 알다 시간 떼워 하니 시간 넉넉하다 잡고 가세 돼지고기 진짜 좋다 육즙 팡팡 터지다 인생 돼지고기 라고 하다 만해 와사비 고사리 먹다 꿀맛 성수동 생기다 알다 다시 가보다 갈치 볶음밥 진짜 맛있다,Jolly,맛있다,숙성도,"
          웨이팅이 오지게 긴데 맛있긴하네요ㅋㅋㅋㅋ한시간 반정도 웨이팅하고 매우 예민해진 상태였는데 먹자마자 화풀리는 맛이에요 직원분들 정신없겠지만 웨이팅 손님들한테 너무 무심한 느낌? 제 순서 다가와서 앞에 얼마나 남았나 보려고 잠깐 들어왔는데 순서되면 부르니까 나가라하네요..ㅋㅋㅋ앞에 2팀인가 3팀 남으면 그때부터 가게 안에서 대기하고 나머지는 밖에서 알아서 시간 떼워야 하니 시간 넉넉하게 잡고 가세요 돼지고기 맛은 진짜 좋아요 육즙 팡팡 터지고 인생돼지고기라고 할만해요 와사비, 고사리랑 먹으니까 꿀맛 성수동에 곧 생기는걸로 아는데 다시 가보고싶네요 갈치속젓볶음밥도 진짜 맛있어요
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
오픈 인데 분전 도착 하다 예약 하고 들어가다 제주 도착 자마자 넘다 먹다 점심 이다 마치 요리 먹다 맛있다 명란젓 고추냉이 고사리 등등 많다 있다 조합 해수 먹다 마다 색다르다 그리고 아기 있다 먼저 챙기다 아기 먹다 고기 목살 부위 자다 자르다 주다 양은 적다 느끼다 맛있다 차다 열무김치 국수 너무 달다 ㅠㅠ,nowob,맛있다,숙성도,"
          3시오픈인데 20분전에 도착해서 예약하고 6번째로 들어갔어요.제주 도착하자마자 3시넘어 먹은 점심였지만 마치 요리를 먹는것처럼 맛있었어요명란젓에 고추냉이,고사리 등등 많은게있었고 조합해수 먹을때마다 색달라요.그리고 아기가 있었는데 김도 먼저 챙겨주시고 아기 먹으라고 고기도 목살부위 잘게 잘라줬어요!양은 좀 적은 느낌이였는데 맛있었어요! 참 열무김치국수는 너무 달았네요 ㅠㅠ
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
제주도 있다 하니 가보 라는 친구 추천 으로 가보다 되다 숙성 사람 진짜 많다 많다 고프다 상태 에서 가다 일행 기다리다 주다 가능하다 시간 웨이 먹다 있다 때문 모던 레트로 외관 보다 인상 깊다 냉수 지숙 이라고 써다 수족관 크게 담기다 숙성 되다 있다 고기 들이다 웨이팅 포기 하고 싶다 마다 수족관 있다 고기 보다 참다 고기 잡다 없다 부드럽다 정말 맛있다 제주도 에서 먹다 보다 어떻다 다른 고기 보다도 맛있다 고프다 않다 때문 나름 배고프다 버프 없이 정직하다 하다 있다 그리고 직원 굽다 이렇게 먹다 맛있다 나름 비법 가지 정도 알다 비법 대로 먹다 맛있다 그냥 고기만 소금 찍다 먹다 맛있다 다음 오픈 시간 맞추다 웨이 없이 먹다 생각 하다,Jamie,맛있다,숙성도,"
          제주도에 있다고 하니 가보라는 친구의 추천으로 가보게 된 숙성도.. 사람이 진짜 많기는 많았다. 배가 안고픈 상태에서 갔기에, 일행이 기다려줬기에 가능했다 세시간 웨이팅 후에 먹을 수 있었기 때문에..모던한 듯 레트로인 듯한 외관보다 인상깊었던 건냉수침지숙성이라고 써놓은.. 수족관에 크게 담겨져 숙성되고 있는 고기들이었다. 웨이팅을 포기하고 싶을 때마다 수족관에 있는 고기들을 보며 참았다. 고기는 잡내 없고 부드러워서 정말 맛있었다. 제주도에서 먹어본 어떤 다른 고기보다도 맛있었다. 막 배가 고프지 않았기 때문에 나름 배고픔버프 없이 정직하게 말할 수 있다.그리고 직원분이 구워주시면서 이렇게 먹으면 맛있다는 나름의 비법을 두가지 정도 알려주셨는데..비법대로 먹어도 맛있었지만, 그냥 고기만 소금 찍어 먹어도 맛있었다..다음엔 오픈시간에 맞춰가서 웨이팅 없이 먹어야지 생각했던 곳!!
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
만점 점퍽퍽 하고 맛있다 많다 홍보 뜨다,uyyyuyy,별로,숙성도,"
          5점만점에 2.5점퍽퍽하고 더 맛있는 고기집이 많아요...홍보로 뜬듯
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
고기 꾸다 주시 잇다 등심 항정살 삼겹살 잇다 갈치 볶음밥 잇다,하ㄴ미ㄴ겨ㅇ,맛있다,숙성도,"
          고기도 다꾸워주시고 맛잇습니다! 뼈등심 항정살 삼겹살 다 맛잇네용~ 갈치속젓볶음밥도 맛잇어요~ 
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
비행기 에서 웨이 걸다 택시 타다 등심 목살 삼겹살 하나 고기 뛰어나다 아니다 제주도 직원 여기 반하다 서너 기대 하다 고기 같이 곁들이다 많다 좋다 명란 크게 어울리다 않다 느낌 그리고 갈치 젓밥 생각 보다 짜다 나다 생맥 별도 판매 하다 점도 좋다 괜찮다 그래도 생각 해보다 맛있다 솔직하다 ㅎㅎㅎ,반말했다존댓말했다,맛있다,숙성도,"
          비행기위에서 웨이팅 걸어놓고 택시탔어여ㅎ뻐등심 목살 삼겹살 하나씩 주문고기맛은 엄~~청 뛰어난건 아니였어요제주도 갓다온 직원이 여기 반해서 두번 갓대서너무 기대를 했나바요고기 같이 곁들일게이것저것 많아서 좋았구 명란은 크게 어울리지않는느낌그리고 갈치속젓밥? 생각보다 안짜구 맛났습니당생맥을 별도로 판매하는점도 좋앗구요괜찮다줄래다 그래도 생각해보니맛있았어여 솔직히ㅎㅎㅎ
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
솔직하다 웨이 팅할 만큼 맛있다 모르다 가격 저렴하다 아니다 제주도 말고 육지 에서도 충분하다 있다 작년 부터 궁금하다 지다 가보다 그냥 맛있다,어피치매니아,괜찮다,숙성도,"
          솔직히 웨이팅할 만큼 맛있는 집인 줄은 모르겠음..가격이 저렴한 것도 아니고제주도 말고 육지에서도 충분히 맛 볼 수 있는 맛.작년부터 궁금한 집이여서 가봤지만 그냥저냥 맛있는 곳.
",제주특별자치도 제주시 원노형로 41,2529,4.6
약간 과대 평가 되다 같다 맛없다 않다 특별하다 않다 서울 에도 정도 고깃집 많다 굳이 대기 까지 하다 먹다 필요,ㅇㅇ,괜찮다,숙성도,"
          약간 과대평가된 것 같네요.. 맛없진 않은데 특별하진 않습니다. 서울에도 이 정도 고깃집은 많은데 굳이 대기까지 하면서 먹을 필요x
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
별로 에요 있다 인데 엄청 맛있다 아니다 이정 하다 식당 많다 까지 기다리다 시간 웨이 하다 굳이 웨이 이렇게 심하다 하다 먹다 아니다 그리고 명란 이랑 조합 자다 맞다 모르다 갈치 젓밥 짜다 쿰쿰하다 서비스 주다 김치찌개 맛있다 직원 엄청 친절하다,토순이,별로,숙성도,"
          별로에요. 맛은 있는 편인데 엄청 맛있다는 아니에요. 이정도 맛 하는 식당은 많아요. 밤 10시까지 기다려서 4시간 웨이팅했는데 굳이 웨이팅 이렇게 심하게 하면서 먹어볼 맛은 아니에요. 그리고 저는 명란이랑 조합 잘 맞는지도 모르겠고 갈치속젓밥은 짜고 쿰쿰하기만 해요. 서비스로 주는 김치찌개는 맛있어요. 직원들은 엄청 친절했어요
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
임시 공휴일 기다 연휴 되다 인지 ㅠㅠ 테이블 격줄 서기 대기 시간 걸리다 들어가다 분명 맛있다 한데 시간 시간 정도 기다리다 같다 ㅎㅎ 점심 늦다 먹다 망정 이지 시간 점심 먹다 으로 원격 서기 시스템 아니다 화나다 하다 김치찌개 백김치 나중 삼겹 뼈목살 먹다 점심시간 가보다 싶다,식봄뽀루,맛있다,숙성도,"
          임시공휴일로 긴 연휴가 된 탓인지 ㅠㅠ테이블링 원격줄서기로 대기86번, 4시간 좀 덜 걸려서 들어갔어요. (6:16~10:10)분명 맛있긴 한데1시간? 1시간 반? 정도 기다릴 맛인 것 같아요 ㅎㅎ점심 늦게 먹어서 망정이지 제시간에 점심 먹었거나앱으로 원격 줄서기 시스템이 아니었으면 좀 화났을듯 합니당 ㅎ....김치찌개 짱... 백김치 짱..나중에 뼈삼겹 뼈목살 먹으러 점심시간에 가보고 싶네요.
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
제주 있다 돼지 아니다 절대 헷갈리다 말다 사장 인천 출신 이고 팔목 팔찌 문신 하다 있다 덥다 하니 불친절 까지 탑재 해주다 조만간 서울 성수 점도 오픈 하다 하다 솔직하다 서울 에서는 흔하다 돝고기집 끼다 느낌 제주 오다 관광객 호구 잡다 아니다 거부 들다 가격 비다 양은 너무 적다 제주 에서 구지 가지 않다 되다 같다 적어도 도민 아무 갈다 같다,agust,별로,숙성도,"
          제주에 있는 흑돼지집이 아니다. 절대 헷갈리지 말것! 사장님은 인천출신이고 팔목에 금팔찌와 문신을 하고 있다. 덥다고하니 불친절까지 탑재해주신다. 조만간 서울 성수점도 오픈한다고 한다.솔직히 맛은 서울에서는 흔한 맛. 돝고기집을 배낀듯한 느낌... 제주에 오는 관광객을 호구잡는건 아닌지 거부감이 든다.가격에 비해 양은 너무 적음...제주에서 구지 가지 않아도 될것 같음. 적어도 제주도민은 아무도 안갈것 같음
        ",제주특별자치도 제주시 원노형로 41,2529,4.6
